,MSRP,Year,Make,Model,Purchase Date,Sales Type,Purchase Type,Sale Price,Warranty Miles,Zipcode,Model Type
10372,"$36,834.00 ",2019,KIA,SORENTO,8/27/2018 0:00,New Vehicle,Finance,"$35,236.00 ",1,62684,SUV
10373,"$19,990.00 ",2017,OTHER,RENEGADE,8/24/2019 0:00,Used Vehicle,Finance,"$17,952.00 ",1,62703,COMPACT SUV
10374,"$24,984.00 ",2018,DODGE,JOURNEY (2.4L),9/15/2018 0:00,New Vehicle,Finance,"$24,766.00 ",1,62615,SUV
10375,"$31,790.00 ",2014,SUBARU,FORESTER 2.5I,1/21/2014 0:00,Used Vehicle,Finance,"$29,000.00 ",0,62650,COMPACT SUV
10376,"$32,786.00 ",2013,RAM,RAM 2500,8/13/2016 0:00,New Vehicle,Finance,"$32,786.00 ",0,62521,TRUCK
10377,"$20,634.00 ",2020,KIA,FORTE,11/27/2019 0:00,New Vehicle,Finance,"$19,795.00 ",1,62558,COMPACT SEDAN
10378,"$23,001.57 ",2013,SUBARU,OUTBACK 2.5I,9/5/2015 0:00,Used Vehicle,Cash,"$23,001.57 ",0,62702,SUV
10379,"$42,015.00 ",2017,KIA,SORENTO,7/17/2017 0:00,Used Vehicle,Cash,"$36,758.00 ",0,62563,SUV
10380,"$14,895.00 ",2009,OTHER,PATRIOT,11/21/2009 0:00,Used Vehicle,Cash,"$14,895.00 ",0,62711,COMPACT SUV
10381,"$26,990.00 ",2018,RAM,1500,11/23/2018 0:00,Used Vehicle,Finance,"$25,994.00 ",1,62704,TRUCK
10382,"$32,810.00 ",2019,SUBARU,FORESTER,7/12/2019 0:00,New Vehicle,Finance,"$30,793.00 ",1,62704,COMPACT SUV
10383,"$10,258.00 ",2010,KIA,FORTE,6/10/2015 0:00,New Vehicle,Finance,"$10,258.00 ",0,62563,COMPACT SEDAN
10384,"$37,214.00 ",2014,RAM,RAM 1500,10/15/2014 0:00,New Vehicle,Finance,"$37,214.00 ",0,62791,TRUCK
10385,"$28,225.00 ",2010,RAM,RAM 1500,5/29/2010 0:00,New Vehicle,Finance,"$28,225.00 ",0,62702,TRUCK
10386,"$18,665.00 ",2017,KIA,SOUL,5/31/2017 0:00,New Vehicle,Finance,"$18,665.00 ",1,62703,COMPACT SUV
10387,"$27,050.00 ",2010,SUBARU,OUTBACK 2.5I,8/21/2009 0:00,Used Vehicle,Finance,"$27,050.00 ",1,62704,SUV
10388,"$18,100.00 ",2016,OTHER,CR-V,5/31/2019 0:00,Used Vehicle,Cash,"$19,800.00 ",0,62704,COMPACT SUV
10389,"$28,927.00 ",2017,SUBARU,OUTBACK,1/23/2017 0:00,Used Vehicle,Finance,"$27,999.00 ",1,62557,SUV
10390,"$21,499.92 ",2012,RAM,JOURNEY,9/3/2011 0:00,New Vehicle,Cash,"$21,499.92 ",0,62615,SUV
10391,"$26,319.00 ",2015,SUBARU,FORESTER,5/5/2015 0:00,New Vehicle,Finance,"$26,319.00 ",0,62650,COMPACT SUV
10392,"$26,084.00 ",2016,SUBARU,CROSSTREK,1/27/2016 0:00,Used Vehicle,Finance,"$26,084.00 ",0,62711,COMPACT SUV
10393,"$26,000.00 ",2010,SUBARU,FORESTER 2.5X,4/24/2010 0:00,Used Vehicle,Cash,"$26,000.00 ",0,62629,COMPACT SUV
10394,"$46,514.00 ",2018,DODGE,CHALLENGER,10/6/2018 0:00,New Vehicle,Finance,"$43,263.00 ",1,62558,SPORTS CAR
10395,"$15,500.00 ",2013,KIA,SORENTO,1/16/2016 0:00,New Vehicle,Finance,"$15,500.00 ",0,62694,SUV
10396,"$32,892.00 ",2015,KIA,SEDONA,10/6/2015 0:00,New Vehicle,Finance,"$32,892.00 ",0,62363,VAN
10397,"$50,483.00 ",2018,RAM,1500 (5.7L),6/20/2018 0:00,New Vehicle,Cash,"$50,483.00 ",0,62711,TRUCK
10398,"$20,400.00 ",2014,RAM,JOURNEY,7/7/2014 0:00,New Vehicle,Finance,"$20,400.00 ",0,62675,SUV
10399,"$17,360.00 ",2010,RAM,NITRO,10/25/2014 0:00,New Vehicle,Finance,"$17,360.00 ",1,62704,COMPACT SUV
10400,"$24,644.00 ",2019,KIA,OPTIMA,9/12/2019 0:00,New Vehicle,Finance,"$34,644.00 ",0,62704,MID-SIZE SEDAN
10401,"$50,989.00 ",2018,RAM,1500 (5.7L),12/30/2017 0:00,New Vehicle,Finance,"$46,831.00 ",1,62711,TRUCK
10402,"$47,856.00 ",2011,RAM,RAM 3500,12/3/2012 0:00,New Vehicle,Finance,"$47,856.00 ",0,62526,TRUCK
10403,"$11,625.00 ",2015,OTHER,ALTIMA,9/25/2017 0:00,Used Vehicle,Finance,"$11,625.00 ",1,62703,MID-SIZE SEDAN
10404,"$35,570.00 ",2013,KIA,OPTIMA,8/13/2012 0:00,New Vehicle,Finance,"$35,570.00 ",0,62618,MID-SIZE SEDAN
10405,"$8,990.00 ",2009,KIA,OPTIMA,2/9/2019 0:00,Used Vehicle,Finance,"$6,382.00 ",0,62703,MID-SIZE SEDAN
10406,"$30,990.00 ",2014,RAM,RAM 1500,12/2/2017 0:00,Used Vehicle,Finance,"$29,232.00 ",1,62682,TRUCK
10407,"$39,358.00 ",2017,SUBARU,OUTBACK,11/2/2016 0:00,Used Vehicle,Finance,"$39,358.00 ",1,62624,SUV
10408,"$34,724.00 ",2019,KIA,SEDONA,12/29/2018 0:00,New Vehicle,Finance,"$34,724.00 ",0,45701,VAN
10409,"$16,990.00 ",2018,KIA,SOUL,4/17/2019 0:00,Used Vehicle,Finance,"$16,990.00 ",1,62702,COMPACT SUV
10410,"$28,405.00 ",2015,SUBARU,FORESTER,4/5/2014 0:00,Used Vehicle,Finance,"$28,405.00 ",1,62702,COMPACT SUV
10411,"$18,990.00 ",2017,OTHER,ALTIMA,9/24/2018 0:00,Used Vehicle,Finance,"$17,816.00 ",1,62712,MID-SIZE SEDAN
10412,"$20,585.00 ",2013,DODGE,AVENGER (2.4L),4/5/2013 0:00,New Vehicle,Finance,"$20,585.00 ",1,62684,MID-SIZE SEDAN
10413,"$34,483.00 ",2014,SUBARU,FORESTER 2.5I,5/21/2013 0:00,Used Vehicle,Cash,"$34,483.00 ",1,62704,COMPACT SUV
10414,"$14,990.00 ",2009,OTHER,GALANT,1/16/2009 0:00,Used Vehicle,Finance,"$14,990.00 ",0,62703,MID-SIZE SEDAN
10415,"$31,200.00 ",2017,KIA,SORENTO,12/29/2016 0:00,Used Vehicle,Finance,"$30,000.00 ",1,62561,SUV
10416,"$29,246.00 ",2019,SUBARU,FORESTER,4/16/2019 0:00,New Vehicle,Finance,"$27,436.00 ",1,62675,COMPACT SUV
10417,"$51,990.00 ",2017,OTHER,YUKON,10/28/2019 0:00,Used Vehicle,Finance,"$47,500.00 ",0,62703,SUV
10418,"$36,440.00 ",2019,SUBARU,ASCENT,5/6/2019 0:00,New Vehicle,Lease,"$32,800.00 ",0,62711,SUV
10419,"$12,990.00 ",2014,DODGE,JOURNEY (2.4L),6/13/2018 0:00,Used Vehicle,Finance,"$11,487.00 ",1,34952,SUV
10420,"$25,535.00 ",2019,SUBARU,CROSSTREK,1/22/2019 0:00,Used Vehicle,Finance,"$23,999.00 ",1,62558,COMPACT SUV
10421,"$37,990.00 ",2016,OTHER,4RUNNER,3/30/2019 0:00,Used Vehicle,Finance,"$36,704.00 ",1,62629,SUV
10422,"$32,363.00 ",2010,DODGE,CHALLENGER,7/31/2010 0:00,New Vehicle,Finance,"$32,363.00 ",0,62702,SPORTS CAR
10423,"$32,810.00 ",2019,SUBARU,FORESTER,1/30/2019 0:00,New Vehicle,Lease,"$30,100.00 ",0,62629,COMPACT SUV
10424,"$18,830.00 ",2009,DODGE,CALIBER,9/15/2008 0:00,New Vehicle,Finance,"$18,830.00 ",0,62711,COMPACT SUV
10425,"$24,140.00 ",2017,KIA,SPORTAGE,7/29/2016 0:00,Used Vehicle,Finance,"$24,140.00 ",0,62049,COMPACT SUV
10426,"$20,990.00 ",2012,RAM,1500 (5.7L),3/12/2019 0:00,Used Vehicle,Finance,"$20,990.00 ",0,62561,TRUCK
10427,"$19,990.00 ",2014,SUBARU,FORESTER 2.5I,1/13/2018 0:00,Used Vehicle,Finance,"$17,999.00 ",1,62650,COMPACT SUV
10428,"$23,000.00 ",2015,SUBARU,FORESTER,12/6/2014 0:00,New Vehicle,Cash,"$23,000.00 ",0,62702,COMPACT SUV
10429,"$27,368.00 ",2019,SUBARU,CROSSTREK,11/7/2018 0:00,New Vehicle,Cash,"$26,094.00 ",1,62711,COMPACT SUV
10430,"$21,199.00 ",2011,KIA,OPTIMA,10/19/2011 0:00,New Vehicle,Finance,"$21,199.00 ",1,62703,MID-SIZE SEDAN
10431,"$19,110.00 ",2014,KIA,SOUL,2/12/2014 0:00,Used Vehicle,Finance,"$19,110.00 ",1,62702,COMPACT SUV
10432,"$38,740.00 ",2012,RAM,RAM 1500,12/31/2012 0:00,New Vehicle,Cash,"$38,740.00 ",0,62629,TRUCK
10433,"$33,399.00 ",2018,DODGE,DURANGO (3.6L),8/22/2019 0:00,Used Vehicle,Finance,"$33,399.00 ",1,62702,SUV
10434,"$32,430.00 ",2009,KIA,AMANTI,6/10/2010 0:00,New Vehicle,Finance,"$32,430.00 ",1,62702,MID-SIZE SEDAN
10435,"$25,000.00 ",2014,SUBARU,FORESTER,11/14/2013 0:00,New Vehicle,Cash,"$25,000.00 ",0,62704,COMPACT SUV
10436,"$51,125.00 ",2019,RAM,1500 (5.7L),6/2/2018 0:00,New Vehicle,Cash,"$48,336.00 ",0,62707,TRUCK
10437,"$38,855.00 ",2018,SUBARU,OUTBACK,12/27/2017 0:00,Used Vehicle,Finance,"$37,606.00 ",1,62704,SUV
10438,"$23,879.00 ",2018,KIA,OPTIMA,7/31/2018 0:00,Used Vehicle,Cash,"$23,057.00 ",0,62650,MID-SIZE SEDAN
10439,"$46,852.00 ",2019,SUBARU,ASCENT,4/22/2019 0:00,New Vehicle,Finance,"$43,807.00 ",1,62644,SUV
10440,"$49,863.00 ",2018,RAM,1500 (5.7L),7/8/2019 0:00,Used Vehicle,Finance,"$34,205.00 ",1,62702,TRUCK
10441,"$43,555.00 ",2019,SUBARU,ASCENT,8/4/2018 0:00,New Vehicle,Cash,"$41,457.00 ",0,62707,SUV
10442,"$26,525.00 ",2012,KIA,SORENTO,7/30/2011 0:00,New Vehicle,Finance,"$26,525.00 ",0,62049,SUV
10443,"$40,595.00 ",2018,SUBARU,OUTBACK,8/24/2017 0:00,Used Vehicle,Finance,"$38,355.00 ",1,62711,SUV
10444,"$31,545.00 ",2014,RAM,1500 (5.7L),3/31/2014 0:00,New Vehicle,Cash,"$31,545.00 ",0,62711,TRUCK
10445,"$45,550.00 ",2019,RAM,1500 (5.7L),4/27/2019 0:00,New Vehicle,Lease,"$43,138.00 ",0,62704,TRUCK
10446,"$17,905.00 ",2009,DODGE,CALIBER,7/29/2009 0:00,New Vehicle,Cash,"$17,905.00 ",0,62561,COMPACT SUV
10447,"$23,494.00 ",2017,KIA,OPTIMA,4/18/2017 0:00,Used Vehicle,Finance,"$20,264.00 ",1,62704,MID-SIZE SEDAN
10448,"$49,560.00 ",2017,RAM,1500,8/26/2017 0:00,New Vehicle,Finance,"$49,560.00 ",1,62650,TRUCK
10449,"$28,570.00 ",2017,SUBARU,OUTBACK,10/27/2016 0:00,Used Vehicle,Finance,"$27,531.00 ",1,62025,SUV
10450,"$28,039.00 ",2015,SUBARU,FORESTER,12/13/2014 0:00,Used Vehicle,Finance,"$28,039.00 ",0,62670,COMPACT SUV
10451,"$19,990.00 ",2013,SUBARU,OUTBACK,6/20/2019 0:00,Used Vehicle,Cash,"$18,455.00 ",0,62640,SUV
10452,"$28,404.00 ",2018,SUBARU,FORESTER,12/19/2017 0:00,Used Vehicle,Finance,"$26,461.00 ",1,61568,COMPACT SUV
10453,"$12,990.00 ",2013,KIA,OPTIMA,7/19/2019 0:00,Used Vehicle,Finance,"$10,411.00 ",1,62703,MID-SIZE SEDAN
10454,"$34,634.00 ",2019,KIA,SORENTO,12/10/2018 0:00,New Vehicle,Cash,"$32,961.00 ",0,62526,SUV
10455,"$22,529.00 ",2019,KIA,FORTE,4/12/2019 0:00,New Vehicle,Finance,"$21,671.00 ",1,62629,COMPACT SEDAN
10456,"$31,359.00 ",2017,SUBARU,FORESTER,1/16/2017 0:00,Used Vehicle,Finance,"$29,817.00 ",1,62702,COMPACT SUV
10457,"$38,739.00 ",2017,SUBARU,OUTBACK,10/28/2016 0:00,Used Vehicle,Cash,"$35,335.00 ",0,62704,SUV
10458,"$21,774.00 ",2013,RAM,JOURNEY,11/26/2012 0:00,New Vehicle,Finance,"$21,774.00 ",0,62703,SUV
10459,"$29,624.00 ",2015,SUBARU,OUTBACK WAGON,11/5/2014 0:00,New Vehicle,Finance,"$29,624.00 ",1,62703,SUV
10460,"$51,844.00 ",2017,RAM,1500,9/30/2017 0:00,New Vehicle,Finance,"$49,490.00 ",0,62613,TRUCK
10461,"$20,990.00 ",2015,DODGE,CHALLENGER (3.6L),1/16/2018 0:00,Used Vehicle,Finance,"$19,200.00 ",1,62704,SPORTS CAR
10462,"$29,660.00 ",2015,SUBARU,OUTBACK,7/7/2015 0:00,Used Vehicle,Cash,"$29,660.00 ",1,62692,SUV
10463,"$19,695.00 ",2013,SUBARU,IMPREZA WAGON,7/5/2014 0:00,New Vehicle,Cash,"$19,695.00 ",0,62650,COMPACT SEDAN
10464,"$23,360.00 ",2012,SUBARU,FORESTER 2.5X,3/6/2012 0:00,Used Vehicle,Finance,"$23,360.00 ",1,62650,COMPACT SUV
10465,"$35,861.00 ",2014,RAM,RAM 2500,6/9/2014 0:00,New Vehicle,Finance,"$35,861.00 ",1,62703,TRUCK
10466,"$18,265.00 ",2015,KIA,SOUL,7/28/2015 0:00,New Vehicle,Finance,"$18,265.00 ",1,62016,COMPACT SUV
10467,"$35,073.00 ",2015,SUBARU,OUTBACK,2/19/2015 0:00,Used Vehicle,Finance,"$35,073.00 ",1,62563,SUV
10468,"$42,699.00 ",2018,RAM,1500,12/31/2018 0:00,New Vehicle,Finance,"$41,546.00 ",1,62702,TRUCK
10469,"$32,859.00 ",2019,SUBARU,FORESTER,4/22/2019 0:00,New Vehicle,Finance,"$30,734.00 ",1,62704,COMPACT SUV
10470,"$31,728.00 ",2018,SUBARU,CROSSTREK,1/20/2018 0:00,Used Vehicle,Finance,"$30,656.00 ",1,62704,COMPACT SUV
10471,"$31,256.00 ",2015,SUBARU,FORESTER,3/7/2015 0:00,Used Vehicle,Finance,"$31,256.00 ",0,62711,COMPACT SUV
10472,"$26,990.00 ",2017,DODGE,GRAND CARAVAN (3.6L),6/29/2017 0:00,Used Vehicle,Finance,"$23,000.00 ",1,62711,VAN
10473,"$20,990.00 ",2018,DODGE,GRAND CARAVAN,1/18/2020 0:00,Used Vehicle,Finance,"$17,757.00 ",1,62016,VAN
10474,"$30,910.00 ",2012,DODGE,CHARGER,7/2/2012 0:00,New Vehicle,Cash,"$30,910.00 ",1,62650,MID-SIZE SEDAN
10475,"$35,506.00 ",2018,SUBARU,FORESTER,6/19/2018 0:00,New Vehicle,Cash,"$32,821.00 ",0,62711,COMPACT SUV
10476,"$43,990.00 ",2017,DODGE,DURANGO,8/19/2017 0:00,Used Vehicle,Finance,"$39,117.00 ",1,62629,SUV
10477,"$29,990.00 ",2017,RAM,1500,11/17/2017 0:00,Used Vehicle,Cash,"$29,200.00 ",1,62707,TRUCK
10478,"$15,990.00 ",2016,OTHER,OUTLANDER SPORT,4/26/2019 0:00,Used Vehicle,Finance,"$14,911.00 ",0,62704,SUV
10479,"$29,740.00 ",2013,KIA,SORENTO,7/28/2012 0:00,New Vehicle,Finance,"$29,740.00 ",1,62704,SUV
10480,"$19,990.00 ",2014,OTHER,FRONTIER,1/19/2019 0:00,Used Vehicle,Finance,"$19,990.00 ",1,62615,TRUCK
10481,"$21,720.00 ",2018,KIA,SOUL,7/27/2018 0:00,New Vehicle,Cash,"$20,390.00 ",0,62650,COMPACT SUV
10482,"$18,989.00 ",2017,KIA,SOUL,5/26/2017 0:00,Used Vehicle,Finance,"$18,989.00 ",1,62707,COMPACT SUV
10483,"$28,000.00 ",2012,OTHER,WRANGLER UNLIMITED,11/13/2017 0:00,Used Vehicle,Finance,"$28,000.00 ",1,62629,COMPACT SUV
10484,"$35,990.00 ",2016,RAM,1500 DIESEL (3.0L),4/9/2018 0:00,Used Vehicle,Finance,"$32,300.00 ",0,62684,TRUCK
10485,"$24,590.00 ",2016,DODGE,GRAND CARAVAN (3.6L),9/7/2016 0:00,New Vehicle,Finance,"$24,419.00 ",0,62613,VAN
10486,"$29,929.00 ",2019,KIA,NIRO,12/14/2018 0:00,New Vehicle,Finance,"$28,898.00 ",1,62650,COMPACT SUV
10487,"$27,827.00 ",2016,SUBARU,FORESTER,2/17/2016 0:00,New Vehicle,Finance,"$27,827.00 ",0,62092,COMPACT SUV
10488,"$35,517.00 ",2017,KIA,SORENTO,6/9/2016 0:00,Used Vehicle,Finance,"$35,517.00 ",0,62513,SUV
10489,"$31,140.00 ",2015,SUBARU,FORESTER,1/22/2015 0:00,New Vehicle,Finance,"$31,140.00 ",0,62707,COMPACT SUV
10490,"$46,030.00 ",2016,RAM,1500 (5.7L),9/17/2016 0:00,New Vehicle,Finance,"$46,030.00 ",0,62661,TRUCK
10491,"$57,955.00 ",2019,RAM,1500 (5.7L),10/20/2018 0:00,New Vehicle,Finance,"$54,208.00 ",1,62703,TRUCK
10492,"$24,034.00 ",2018,DODGE,JOURNEY,3/31/2018 0:00,New Vehicle,Finance,"$23,990.00 ",1,61401,SUV
10493,"$29,839.00 ",2017,DODGE,GRAND CARAVAN (3.6L),10/30/2017 0:00,New Vehicle,Cash,"$28,948.00 ",0,62704,VAN
10494,"$26,958.00 ",2017,SUBARU,IMPREZA,5/4/2017 0:00,Used Vehicle,Lease,"$24,830.00 ",0,62521,COMPACT SEDAN
10495,"$36,540.00 ",2018,SUBARU,OUTBACK,8/21/2018 0:00,New Vehicle,Finance,"$35,590.00 ",1,62704,SUV
10496,"$13,260.49 ",2012,OTHER,TUCSON,2/20/2016 0:00,Used Vehicle,Finance,"$13,260.49 ",0,62615,COMPACT SUV
10497,"$37,201.00 ",2019,SUBARU,ASCENT,11/24/2018 0:00,New Vehicle,Finance,"$34,634.00 ",1,62711,SUV
10498,"$17,686.00 ",2012,KIA,SORENTO,7/2/2015 0:00,New Vehicle,Finance,"$17,686.00 ",0,62650,SUV
10499,"$25,584.00 ",2018,DODGE,JOURNEY (2.4L),7/7/2018 0:00,New Vehicle,Finance,"$25,550.00 ",1,62656,SUV
10500,"$14,110.62 ",2004,OTHER,SUBURBAN,5/19/2012 0:00,Used Vehicle,Finance,"$14,110.62 ",0,62704,SUV
10501,"$26,990.00 ",2010,DODGE,CHALLENGER,3/23/2018 0:00,Used Vehicle,Finance,"$29,990.00 ",1,62526,SPORTS CAR
10502,"$18,390.08 ",2015,KIA,FORTE,6/6/2015 0:00,Used Vehicle,Finance,"$18,390.08 ",0,62712,COMPACT SEDAN
10503,"$29,981.00 ",2014,SUBARU,OUTBACK 2.5I,4/19/2014 0:00,Used Vehicle,Finance,"$29,981.00 ",1,62545,SUV
10504,"$23,005.00 ",2014,RAM,GRAND CARAVAN,5/10/2014 0:00,New Vehicle,Finance,"$23,005.00 ",1,62704,VAN
10505,"$51,704.00 ",2018,DODGE,DURANGO,9/27/2018 0:00,New Vehicle,Finance,"$49,266.00 ",0,62518,SUV
10506,"$24,505.00 ",2015,KIA,SPORTAGE,9/25/2014 0:00,Used Vehicle,Finance,"$24,505.00 ",1,62703,COMPACT SUV
10507,"$23,990.00 ",2014,OTHER,MURANO,1/11/2018 0:00,Used Vehicle,Finance,"$21,762.00 ",1,62629,SUV
10508,$90.00 ,2018,KIA,OPTIMA,9/26/2018 0:00,New Vehicle,Lease,"$27,763.00 ",0,62711,MID-SIZE SEDAN
10509,"$19,990.00 ",2015,SUBARU,FORESTER,2/12/2019 0:00,Used Vehicle,Cash,"$17,986.00 ",0,62684,COMPACT SUV
10510,"$31,831.00 ",2018,SUBARU,OUTBACK,6/11/2018 0:00,New Vehicle,Finance,"$29,625.00 ",1,62711,SUV
10511,"$27,989.00 ",2018,SUBARU,CROSSTREK,12/4/2017 0:00,Used Vehicle,Finance,"$27,989.00 ",1,62704,COMPACT SUV
10512,"$18,990.00 ",2013,KIA,OPTIMA,10/3/2013 0:00,Used Vehicle,Finance,"$18,990.00 ",0,62553,MID-SIZE SEDAN
10513,"$33,786.00 ",2013,SUBARU,TRIBECA,4/3/2013 0:00,Used Vehicle,Cash,"$33,786.00 ",1,62704,SUV
10514,"$37,191.00 ",2015,RAM,3500 (6.4L),2/15/2016 0:00,New Vehicle,Cash,"$37,191.00 ",0,62634,TRUCK
10515,"$19,674.00 ",2011,KIA,FORTE,4/25/2011 0:00,New Vehicle,Finance,"$19,674.00 ",0,62711,COMPACT SEDAN
10516,"$21,022.00 ",2009,OTHER,ECLIPSE,12/17/2009 0:00,Used Vehicle,Finance,"$21,022.00 ",1,62791,COMPACT SUV
10517,"$27,000.00 ",2014,SUBARU,BRZ,12/13/2013 0:00,New Vehicle,Cash,"$27,000.00 ",0,62711,SPORTS CAR
10518,"$34,000.00 ",2013,RAM,DURANGO,4/27/2013 0:00,New Vehicle,Finance,"$34,000.00 ",0,62561,SUV
10519,"$27,375.00 ",2013,KIA,OPTIMA,8/17/2012 0:00,New Vehicle,Finance,"$27,375.00 ",1,62604,MID-SIZE SEDAN
10520,"$39,990.00 ",2017,DODGE,CHARGER,4/12/2019 0:00,Used Vehicle,Finance,"$38,967.00 ",0,62558,MID-SIZE SEDAN
10521,"$12,999.00 ",2014,KIA,SOUL,7/20/2017 0:00,Used Vehicle,Finance,"$11,790.00 ",0,62704,COMPACT SUV
10522,"$19,895.00 ",2012,DODGE,JOURNEY (2.4L),4/6/2012 0:00,New Vehicle,Cash,"$19,895.00 ",0,62711,SUV
10523,"$28,616.00 ",2018,SUBARU,WRX,1/31/2018 0:00,Used Vehicle,Finance,"$27,292.00 ",0,62702,COMPACT SEDAN
10524,"$19,443.00 ",2016,KIA,SOUL,7/2/2016 0:00,Used Vehicle,Finance,"$19,443.00 ",0,62707,COMPACT SUV
10525,"$25,675.00 ",2012,KIA,SORENTO,4/21/2012 0:00,Used Vehicle,Finance,"$25,675.00 ",1,62704,SUV
10526,"$50,409.00 ",2019,DODGE,DURANGO,2/29/2020 0:00,Used Vehicle,Cash,"$40,990.00 ",0,62707,SUV
10527,"$7,149.00 ",2006,SUBARU,B9 TRIBECA,1/30/2020 0:00,Used Vehicle,Finance,"$7,149.00 ",0,62703,SUV
10528,"$26,990.00 ",2012,OTHER,F-150,2/18/2017 0:00,Used Vehicle,Finance,"$23,756.00 ",0,62711,TRUCK
10529,"$52,225.00 ",2019,RAM,1500 (5.7L),1/15/2019 0:00,New Vehicle,Cash,"$50,638.00 ",1,62704,TRUCK
10530,"$23,275.00 ",2012,KIA,SOUL,5/16/2012 0:00,New Vehicle,Finance,"$23,275.00 ",1,62704,COMPACT SUV
10531,"$17,974.00 ",2009,DODGE,JOURNEY,1/16/2010 0:00,Used Vehicle,Finance,"$17,974.00 ",0,62704,SUV
10532,"$33,149.00 ",2016,SUBARU,OUTBACK WAGON,12/9/2015 0:00,New Vehicle,Finance,"$33,149.00 ",0,62684,SUV
10533,"$20,990.00 ",2015,SUBARU,FORESTER,5/13/2017 0:00,Used Vehicle,Cash,"$19,000.00 ",0,62711,COMPACT SUV
10534,"$25,010.00 ",2010,SUBARU,OUTBACK WAGON,3/27/2010 0:00,New Vehicle,Finance,"$25,010.00 ",0,62704,SUV
10535,"$50,599.00 ",2018,RAM,1500 (5.7L),1/31/2019 0:00,New Vehicle,Finance,"$52,094.00 ",1,62628,TRUCK
10536,"$33,281.00 ",2019,SUBARU,OUTBACK,6/22/2019 0:00,New Vehicle,Cash,"$30,806.00 ",0,62692,SUV
10537,"$37,285.00 ",2018,SUBARU,OUTBACK,6/8/2018 0:00,New Vehicle,Cash,"$34,077.00 ",0,62704,SUV
10538,"$34,229.00 ",2018,DODGE,GRAND CARAVAN,1/5/2018 0:00,New Vehicle,Finance,"$33,990.00 ",1,62702,VAN
10539,"$21,500.00 ",2012,SUBARU,FORESTER,6/26/2012 0:00,New Vehicle,Cash,"$21,500.00 ",0,62704,COMPACT SUV
10540,"$27,990.00 ",2013,RAM,1500 (5.7L),6/22/2018 0:00,Used Vehicle,Finance,"$26,513.00 ",1,62707,TRUCK
10541,"$36,787.00 ",2019,SUBARU,OUTBACK,6/7/2019 0:00,New Vehicle,Cash,"$34,073.00 ",1,62711,SUV
10542,"$28,990.00 ",2016,RAM,1500 (5.7L),4/27/2019 0:00,Used Vehicle,Finance,"$27,634.00 ",1,62640,TRUCK
10543,"$8,038.00 ",2007,OTHER,MUSTANG,7/15/2017 0:00,Used Vehicle,Finance,"$8,038.00 ",1,62712,SPORTS CAR
10544,"$30,038.00 ",2019,SUBARU,FORESTER,8/10/2019 0:00,New Vehicle,Finance,"$28,127.00 ",1,62703,COMPACT SUV
10545,"$20,785.00 ",2019,KIA,FORTE LXS,6/24/2019 0:00,New Vehicle,Finance,"$20,285.00 ",1,62561,COMPACT SEDAN
10546,"$30,804.00 ",2017,SUBARU,OUTBACK,7/25/2017 0:00,Used Vehicle,Finance,"$28,830.00 ",0,62702,SUV
10547,"$25,070.00 ",2017,SUBARU,FORESTER,9/28/2016 0:00,Used Vehicle,Finance,"$23,647.00 ",1,62711,COMPACT SUV
10548,"$36,945.00 ",2019,SUBARU,FORESTER,7/12/2019 0:00,Used Vehicle,Finance,"$33,500.00 ",0,62034,COMPACT SUV
10549,"$21,939.00 ",2020,KIA,SOUL,5/2/2019 0:00,New Vehicle,Finance,"$21,356.00 ",1,62704,COMPACT SUV
10550,"$26,534.00 ",2019,DODGE,JOURNEY (2.4L),10/9/2019 0:00,New Vehicle,Finance,"$31,600.00 ",0,62626,SUV
10551,"$23,135.00 ",2011,SUBARU,FORESTER 2.5X,7/23/2011 0:00,Used Vehicle,Finance,"$23,135.00 ",0,62704,COMPACT SUV
10552,"$22,995.00 ",2014,KIA,SORENTO,10/3/2015 0:00,Used Vehicle,Finance,"$22,995.00 ",0,62711,SUV
10553,"$30,082.00 ",2018,SUBARU,FORESTER,11/2/2017 0:00,Used Vehicle,Finance,"$28,218.00 ",0,62522,COMPACT SUV
10554,"$33,990.00 ",2017,RAM,1500,5/30/2018 0:00,Used Vehicle,Finance,"$31,282.00 ",0,62570,TRUCK
10555,"$28,767.00 ",2016,KIA,SORENTO,2/23/2016 0:00,Used Vehicle,Finance,"$28,767.00 ",0,62613,SUV
10556,"$26,815.00 ",2012,KIA,SORENTO,10/21/2011 0:00,New Vehicle,Finance,"$26,815.00 ",0,62675,SUV
10557,"$34,639.00 ",2019,SUBARU,OUTBACK,11/27/2018 0:00,New Vehicle,Finance,"$31,682.00 ",0,63401,SUV
10558,"$25,250.00 ",2016,SUBARU,FORESTER,8/25/2015 0:00,Used Vehicle,Finance,"$25,250.00 ",0,62704,COMPACT SUV
10559,"$30,124.00 ",2016,KIA,SORENTO,2/26/2016 0:00,New Vehicle,Finance,"$30,124.00 ",0,62704,SUV
10560,"$27,990.00 ",2017,SUBARU,OUTBACK,11/29/2019 0:00,Used Vehicle,Cash,"$24,757.00 ",0,62471,SUV
10561,"$36,612.00 ",2019,SUBARU,OUTBACK,3/18/2019 0:00,New Vehicle,Finance,"$34,660.00 ",0,62704,SUV
10562,"$24,000.00 ",2020,KIA,SOUL,6/27/2019 0:00,New Vehicle,Finance,"$22,500.00 ",1,62704,COMPACT SUV
